CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.2,6,-25,0.15,1250,1,1,10,6,4,0.09,0.01,0.06,1,3,0,5,2,3,3313.007,898.311,5988.739,11082.429,7500,610.973,1604.803,380678.279,153459.253,534137.532,737661.358,203523.826,98.355,27.137,3773293.043,503.106,79374.292,10.583,7742007.651,1032.268
0,3.0,3,15,0.3,1250,0,0,5,5,2,0.03,0.04,0.09,0,1,2,3,2,4,2304.13,842.166,2807.221,5171.8,3750,669.016,1556.296,0.0,0.0,0.0,361377.565,361377.565,96.367,96.367,881214.462,234.991,140937.25,37.583,7928076.982,2114.154
0,3.6,1,10,0.2,1400,0,0,20,3,5,0.1,0.03,0.09,0,2,0,0,0,3,706.556,237.555,1187.776,2214.315,1400,749.953,1705.684,0.0,0.0,0.0,121202.742,121202.742,86.573,86.573,453508.816,323.935,47269.069,33.764,2816962.278,2012.116
0,3.3,1,15,0.3,1250,0,0,35,1,5,0.09,0.01,0.09,3,1,0,3,2,0,806.722,308.794,1029.315,1908.641,1250,753.079,1760.995,0.0,0.0,0.0,117930.869,117930.869,94.345,94.345,313216.966,250.574,45993.039,36.794,2612868.916,2090.295
0,3.6,2,20,0.5,1200,0,1,25,6,3,0.07,0.05,0.05,0,2,0,1,0,1,2147.81,1099.793,2199.586,4100.583,2400,697.151,1722.463,0.0,210829.518,210829.518,285164.638,74335.121,118.819,30.973,846034.508,352.514,28990.697,12.079,2295569.359,956.487
0,3.2,6,30,0.4,1000,0,0,40,2,5,0.1,0.05,0.05,0,0,1,3,0,2,5183.338,2142.103,5355.258,9910.145,6000,602.113,1714.199,0.0,0.0,0.0,735865.969,735865.969,122.644,122.644,1660326.768,276.721,286987.728,47.831,16009713.158,2668.286
0,3.4,3,-20,0.2,1400,0,0,30,4,3,0.09,0.01,0.09,1,1,1,2,3,3,2056.715,673.073,3365.366,6252.183,4200,666.158,1739.955,0.0,0.0,0.0,575356.672,575356.672,136.99,136.99,1169006.317,278.335,224389.102,53.426,12388461.419,2949.634
0,3.5,3,15,0.4,1100,0,1,0,1,1,0.09,0.02,0.09,2,3,0,2,2,4,2784.963,1227.919,3069.797,5713.258,3300,653.117,1492.553,0.0,139553.697,139553.697,336278.974,196725.277,101.903,59.614,1185720.308,359.309,76722.858,23.249,5021863.203,1521.777
0,3.3,4,15,0.4,950,1,1,15,5,6,0.03,0.01,0.06,0,1,3,5,1,4,3468.213,1435.596,3588.991,6655.005,3800,632.91,1662.253,92677.513,120804.236,213481.749,434870.784,221389.035,114.44,58.26,1793290.478,471.919,86341.724,22.722,6110376.664,1607.994
0,3.0,4,5,0.15,1150,0,1,5,3,1,0.08,0.03,0.08,0,0,2,5,0,4,2094.748,538.349,3588.991,6612.07,4600,646.223,1558.456,0.0,152339.032,152339.032,506958.746,354619.714,110.208,77.091,1483347.153,322.467,138301.688,30.066,8398431.576,1825.746
0,2.9,2,30,0.2,1200,1,0,35,2,2,0.05,0.05,0.09,1,1,2,3,0,3,1217.268,354.378,1771.889,3256.345,2400,702.276,1718.497,148924.423,0.0,148924.423,212174.057,63249.634,88.406,26.354,909814.243,379.089,24667.357,10.278,2143182.101,892.993
0,3.0,4,-25,0.2,1450,1,1,40,1,5,0.09,0.05,0.06,1,1,1,3,3,1,2597.326,805.782,4028.908,7422.538,5800,658.728,1732.222,288750.417,106748.154,395498.571,598015.92,202517.349,103.106,34.917,2325394.433,400.93,78981.766,13.618,6274482.73,1081.807
0,3.0,5,20,0.25,1100,1,0,40,2,4,0.06,0.01,0.08,0,3,2,3,1,1,3393.357,1096.356,4385.424,8079.355,5500,632.777,1748.888,311354.518,0.0,311354.518,558005.068,246650.549,101.455,44.846,2140590.592,389.198,96193.714,17.49,6950276.304,1263.687
0,3.6,6,10,0.3,1150,0,0,20,6,3,0.05,0.04,0.05,1,3,3,0,1,1,4966.347,1938.055,6460.184,12043.413,6900,601.316,1705.684,0.0,0.0,0.0,872290.001,872290.001,126.419,126.419,2240944.563,324.775,340193.1,49.303,19250599.581,2789.942
0,3.2,7,-5,0.25,1150,0,0,0,4,5,0.1,0.01,0.05,0,1,3,4,2,4,4965.576,1674.862,6699.45,12397.631,8050,600.253,1492.553,0.0,0.0,0.0,788906.51,788906.51,98.001,98.001,2505515.382,311.244,307673.539,38.22,17889192.319,2222.26
0,2.9,3,-10,0.25,1450,0,0,0,6,5,0.1,0.03,0.04,3,3,1,5,0,2,2148.109,730.24,2920.958,5368.085,4350,687.791,1492.553,0.0,0.0,0.0,451439.595,451439.595,103.779,103.779,1039794.743,239.033,176061.442,40.474,9842866.846,2262.728
0,3.0,5,-20,0.5,1200,1,0,30,6,6,0.03,0.03,0.04,3,1,0,4,1,2,4866.845,2291.235,4582.471,8442.377,6000,635.08,1739.955,178106.508,0.0,178106.508,660165.366,482058.858,110.028,80.343,2385019.542,397.503,188002.955,31.334,11785167.281,1964.195
0,3.3,3,10,0.25,1300,0,0,20,5,2,0.08,0.02,0.1,2,1,2,2,0,1,2230.478,787.108,3148.432,5838.085,3900,664.751,1705.684,0.0,0.0,0.0,374161.264,374161.264,95.939,95.939,1123180.282,287.995,145922.893,37.416,8419324.931,2158.801
0,3.3,4,-10,0.5,1300,1,0,25,4,2,0.05,0.04,0.04,0,2,3,0,2,4,4178.345,2098.955,4197.91,7784.113,5200,646.023,1737.22,165970.99,0.0,165970.99,529421.333,363450.343,101.812,69.894,1756633.039,337.814,141745.634,27.259,8843914.725,1700.753
0,3.6,7,-25,0.1,1150,0,1,30,3,4,0.03,0.01,0.06,3,3,3,3,3,3,3116.756,753.688,7536.881,14050.648,8050,595.359,1727.315,0.0,151960.529,151960.529,934727.851,782767.322,116.115,97.238,2502896.405,310.919,305279.256,37.923,17766859.193,2207.063
0,3.1,4,10,0.4,1450,0,1,5,6,5,0.03,0.02,0.03,3,0,0,1,0,1,3731.893,1665.282,4163.205,7687.629,5800,655.502,1557.645,0.0,95989.875,95989.875,662832.84,566842.965,114.282,97.732,1481379.246,255.41,221068.756,38.115,12534817.058,2161.175
0,3.1,5,-15,0.45,1050,1,0,10,2,6,0.05,0.02,0.05,0,1,2,3,2,4,4550.243,1992.344,4427.43,8175.538,5250,626.664,1613.232,228286.858,0.0,228286.858,536496.092,308209.234,102.19,58.707,1815029.256,345.72,120201.601,22.896,7825109.32,1490.497
0,3.5,5,0,0.4,1100,0,1,15,2,1,0.07,0.04,0.06,3,2,2,1,0,1,4641.605,2046.531,5116.328,9522.097,5500,618.601,1669.297,0.0,156079.236,156079.236,687781.928,531702.692,125.051,96.673,1745209.261,317.311,207364.05,37.703,12113411.748,2202.438
0,3.0,5,-5,0.5,1250,0,1,20,6,1,0.03,0.02,0.03,3,3,1,0,3,4,4918.217,2339.351,4678.702,8619.667,6250,634.97,1708.786,0.0,181558.489,181558.489,659959.34,478400.852,105.593,76.544,1780723.171,284.916,186576.332,29.852,11109539.781,1777.526
0,3.4,4,-25,0.45,950,1,0,40,2,4,0.08,0.02,0.08,0,2,1,1,3,4,3731.531,1663.987,3697.748,6869.683,3800,630.205,1732.222,191740.247,0.0,191740.247,410832.507,219092.26,108.114,57.656,1563560.768,411.463,85445.981,22.486,5835859.829,1535.753
0,2.9,1,-30,0.5,950,0,1,20,3,6,0.1,0.02,0.1,0,2,3,0,3,3,902.11,394.245,788.49,1449.074,950,745.903,1673.358,0.0,121611.279,121611.279,83008.051,-38603.228,87.377,-40.635,456834.237,480.878,-15055.259,-15.848,-295928.714,-311.504
0,3.4,5,-25,0.15,1150,1,0,40,2,4,0.05,0.02,0.04,0,1,3,3,0,0,2786.807,762.661,5084.404,9445.814,5750,633.385,1732.222,409503.997,0.0,409503.997,653223.069,243719.071,113.604,42.386,2582528.91,449.135,95050.438,16.531,7335050.796,1275.661
0,3.4,6,5,0.45,1200,0,0,25,2,2,0.08,0.02,0.03,0,0,2,4,3,4,5933.605,2804.472,6232.16,11578.117,7200,603.868,1740.961,0.0,0.0,0.0,750921.141,750921.141,104.295,104.295,2251041.461,312.645,292859.245,40.675,16894003.701,2346.389
0,3.6,5,-30,0.4,1000,1,0,20,6,1,0.07,0.05,0.04,1,2,1,1,3,4,4605.065,2008.222,5020.555,9359.581,5000,610.641,1673.358,225149.178,0.0,225149.178,578215.385,353066.207,115.643,70.613,2507201.808,501.44,137695.821,27.539,9391992.848,1878.399
0,3.0,2,30,0.45,1350,0,1,35,2,6,0.05,0.02,0.1,2,2,0,4,2,2,1907.303,875.16,1944.801,3582.945,2700,710.804,1718.497,0.0,177477.729,177477.729,244960.419,67482.69,90.726,24.994,975848.359,361.425,26318.249,9.747,2291760.813,848.8
0,3.1,1,-30,0.45,950,1,0,40,2,2,0.1,0.02,0.08,1,1,0,0,3,1,887.833,379.291,842.869,1556.413,950,742.591,1713.307,51499.603,0.0,51499.603,91991.762,40492.159,96.833,42.623,381956.9,402.06,15791.942,16.623,1171553.999,1233.215
0,2.9,6,-10,0.25,950,0,0,15,6,6,0.08,0.03,0.06,2,0,2,3,0,1,3860.428,1182.736,4730.943,8694.442,5700,623.877,1666.09,0.0,0.0,0.0,588400.851,588400.851,103.228,103.228,1532284.041,268.822,229476.332,40.259,13006100.637,2281.772
0,3.5,6,5,0.35,1450,0,1,10,5,2,0.07,0.04,0.08,2,1,3,4,3,1,5594.611,2467.706,7050.589,13121.987,8700,609.877,1617.535,0.0,219297.36,219297.36,949201.02,729903.66,109.104,83.897,2778110.273,319.323,284662.427,32.72,17011231.645,1955.314
0,3.3,6,30,0.25,1400,0,1,5,5,5,0.06,0.04,0.05,1,3,2,1,1,1,4544.99,1633.193,6532.77,12113.605,8400,610.434,1549.14,0.0,92173.84,92173.84,892699.564,800525.724,106.274,95.301,2320618.914,276.264,312205.032,37.167,17930870.532,2134.627
0,2.9,3,-25,0.25,1000,0,1,5,2,5,0.05,0.05,0.09,3,3,3,2,0,2,1955.11,606.65,2426.601,4459.565,3000,669.192,1551.952,0.0,65957.949,65957.949,285456.565,219498.617,95.152,73.166,1004258.713,334.753,85604.46,28.535,5284481.736,1761.494
0,3.2,6,5,0.2,1000,1,1,15,2,5,0.08,0.02,0.07,2,0,0,0,2,0,3662.819,1071.052,5355.258,9910.145,6000,604.685,1668.402,387552.791,70907.072,458459.863,652479.656,194019.793,108.747,32.337,2963239.465,493.873,75667.719,12.611,6746625.428,1124.438
0,3.1,7,-10,0.45,1150,1,1,15,5,2,0.04,0.03,0.08,2,0,3,4,1,3,6519.359,2920.541,6490.092,11984.376,8050,601.566,1666.09,146017.794,179146.358,325164.152,877738.581,552574.429,109.036,68.643,3266584.011,405.787,215504.027,26.771,14041785.376,1744.321
0,3.5,6,-15,0.35,1350,0,0,10,5,3,0.04,0.04,0.04,1,1,1,1,0,3,5495.921,2382.381,6806.802,12668.269,8100,607.18,1613.232,0.0,0.0,0.0,1020755.928,1020755.928,126.019,126.019,2080914.326,256.903,398094.812,49.148,21985654.913,2714.278
0,2.9,7,25,0.4,1250,0,1,20,2,5,0.07,0.01,0.04,2,1,0,0,3,3,6080.689,2532.738,6331.844,11636.55,8750,605.886,1684.498,0.0,89488.941,89488.941,847376.85,757887.909,96.843,86.616,2324117.626,265.613,295576.284,33.78,17102931.845,1954.621
0,3.3,2,25,0.3,1200,0,0,35,2,6,0.05,0.05,0.04,3,0,2,5,0,0,1596.613,604.886,2016.287,3738.767,2400,700.53,1735.416,0.0,0.0,0.0,277392.063,277392.063,115.58,115.58,673597.937,280.666,108182.905,45.076,6082743.166,2534.476
0,3.3,7,-20,0.5,1300,0,0,15,6,4,0.08,0.03,0.03,1,2,3,4,1,2,7312.104,3673.171,7346.342,13622.197,9100,600.634,1656.636,0.0,0.0,0.0,1010576.711,1010576.711,111.052,111.052,2662023.582,292.53,394124.917,43.31,22368269.438,2458.052
0,3.5,6,25,0.15,950,0,1,30,3,3,0.07,0.04,0.09,2,0,0,0,1,1,3236.73,856.464,5709.758,10626.541,5700,596.021,1727.86,0.0,167429.595,167429.595,642849.336,475419.741,112.781,83.407,2250278.634,394.786,185413.699,32.529,11520963.582,2021.222
0,3.1,3,-15,0.5,1400,0,1,0,1,3,0.08,0.03,0.09,0,3,2,4,2,4,3088.272,1534.211,3068.422,5666.041,4200,667.43,1492.553,0.0,213136.556,213136.556,377326.052,164189.496,89.84,39.093,1331406.85,317.002,64033.904,15.246,4533102.032,1079.31
0,3.1,7,5,0.2,1400,1,0,15,6,3,0.04,0.05,0.1,1,0,3,0,3,1,4578.456,1431.93,7159.652,13220.762,9800,605.983,1668.402,424838.746,0.0,424838.746,996350.642,571511.896,101.668,58.318,4472081.46,456.335,222889.64,22.744,15616563.435,1593.527
0,3.2,6,-10,0.25,1050,1,1,10,6,2,0.08,0.01,0.06,2,2,3,3,0,0,4158.881,1371.075,5484.301,10148.943,6300,605.764,1615.936,304977.059,158644.517,463621.576,872516.498,408894.922,138.495,64.904,3179957.087,504.755,159469.019,25.313,11153408.057,1770.382
0,3.6,7,5,0.3,1200,1,0,25,5,6,0.05,0.02,0.07,1,2,0,5,3,4,5856.101,2309.565,7698.551,14352.041,8400,593.385,1740.961,217446.425,0.0,217446.425,938375.353,720928.928,111.711,85.825,3636815.122,432.954,281162.282,33.472,17694929.215,2106.539
0,3.6,2,-5,0.4,1000,1,0,30,4,3,0.03,0.02,0.08,2,2,3,3,2,2,1842.026,803.289,2008.222,3743.832,2000,689.311,1761.837,101662.162,0.0,101662.162,254828.366,153166.204,127.414,76.583,770146.87,385.073,59734.819,29.867,3756887.839,1878.444
