CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,3.1,1,5,0.35,1050,0,1,0,4,4,0.1,0.05,0.06,3,2,2,1,1,1,562.141,258.436,738.388,1290.268,1050,722.183,1492.553,0.0,119889.313,119889.313,95952.553,-23936.759,91.383,-22.797,360986.531,343.797,-9335.336,-8.891,-105780.273,-100.743
0,3.3,4,30,0.2,950,1,1,40,6,3,0.08,0.02,0.05,0,0,2,3,1,3,1810.428,598.557,2992.783,5251.486,3800,602.664,1714.199,176612.768,166105.857,342718.625,446493.244,103774.618,117.498,27.309,1886272.94,496.388,40472.101,10.651,3909878.0,1028.915
0,3.0,7,30,0.5,1150,1,0,40,3,1,0.09,0.03,0.04,0,2,1,3,2,1,4750.108,2618.685,5237.371,9130.809,8050,574.36,1714.199,245463.905,0.0,245463.905,776474.722,531010.817,96.456,65.964,2150205.904,267.106,207094.219,25.726,12504916.834,1553.406
0,2.9,6,10,0.5,1350,1,0,35,5,3,0.03,0.05,0.09,1,0,0,4,1,1,4179.163,2351.505,4703.011,8179.013,8100,555.222,1768.89,88781.293,0.0,88781.293,804999.304,716218.011,99.383,88.422,2234741.989,275.894,279325.024,34.485,16200993.199,2000.123
0,3.0,7,-30,0.3,950,0,1,30,1,3,0.09,0.03,0.04,1,0,2,0,1,0,3551.73,1428.374,4761.246,8300.735,6650,568.426,1711.646,0.0,165858.463,165858.463,697315.64,531457.177,104.859,79.918,1816841.996,273.209,207268.299,31.168,12180256.94,1831.618
0,3.1,6,20,0.45,1200,0,0,15,6,1,0.05,0.03,0.08,2,0,3,4,2,0,3958.416,2132.244,4738.319,8279.798,7200,562.369,1656.816,0.0,0.0,0.0,756722.78,756722.78,105.1,105.1,1631941.293,226.659,295121.884,40.989,16388035.498,2276.116
0,2.9,5,0,0.4,1150,0,0,40,3,2,0.06,0.01,0.07,2,1,0,4,0,2,2966.083,1446.512,3616.28,6289.077,5750,615.278,1776.761,0.0,0.0,0.0,486985.327,486985.327,84.693,84.693,1353719.734,235.43,189924.278,33.03,10849933.612,1886.945
0,3.1,6,20,0.45,1250,1,1,30,1,4,0.07,0.01,0.03,3,3,0,0,1,3,4003.496,2177.021,4837.824,8453.674,7500,566.438,1740.371,204976.524,166422.99,371399.514,839947.638,468548.124,111.993,62.473,2468236.003,329.098,182733.768,24.365,11604924.422,1547.323
0,2.9,1,15,0.25,1150,0,1,30,4,5,0.04,0.02,0.09,1,3,0,0,3,0,483.993,180.814,723.256,1257.815,1150,708.259,1750.443,0.0,85552.897,85552.897,98038.87,12485.973,85.251,10.857,417495.211,363.039,4869.53,4.234,660971.686,574.758
0,3.3,7,-30,0.35,1300,0,1,35,1,2,0.1,0.04,0.07,2,0,2,3,0,3,4272.292,2144.086,6125.959,10749.319,9100,581.786,1717.737,0.0,208790.962,208790.962,817400.225,608609.262,89.824,66.88,2162640.815,237.653,237357.612,26.083,14030521.429,1541.816
0,3.6,3,-10,0.15,1200,0,1,25,6,6,0.04,0.04,0.1,3,0,3,5,0,4,1321.35,412.692,2751.282,4853.675,3600,616.579,1737.22,0.0,159476.814,159476.814,328821.933,169345.119,91.339,47.04,1216997.869,338.055,66044.596,18.346,4519227.686,1255.341
