CZ,FFH,NoS,Ori,WWR,FA,FPV,RPV,Tilt,FPV-ty,RPV-ty,EWI-thk,IWI-thk,RI-thk,EWI-mat,IWI-mat,RI-mat,IWS,WFrm,WGlz,FrmL,WinA,EWA,IWA,GFA,FRad,RRad,FPVout,RPVout,PVout,EUse,NEUse,EUI,NEUI,EmbCE,EmbCI,OpCE,OpCI,TotCE,TotCI
0,2.9,4,0,0.3,1150,0,0,25,3,1,0.03,0.02,0.08,0,3,0,4,1,3,1726.945,683.196,2277.321,3584.019,4600,710.786,1742.368,0,0,0,318844.553,318844.553,69.314,69.31403326,895671.494,194.711,124349.3757,27.03247297,7113140.278,1546.334649
0,3.1,6,-10,0.45,1000,1,1,10,1,2,0.09,0.02,0.04,3,2,1,3,2,2,3072.653,1532.427,3405.393,5384.977,6000,683.32,1615.936,174057.542,151090.017,325147.559,469063.796,143916.237,78.177,23.9860395,1638639.481,273.107,56127.33243,9.354555405,4445006.103,740.8347703
0,3.4,2,-10,0.25,1450,1,1,35,2,4,0.03,0.05,0.1,0,3,0,0,1,0,894.874,374.654,1498.615,2384.193,2900,761.402,1768.669,128025.658,196189.569,324215.227,202578.368,-121636.859,69.855,-41.94374448,977442.83,337.049,-47438.37501,-16.35806035,-1394475.921,-480.8540174
0,3.4,6,10,0.4,1350,0,1,0,6,5,0.09,0.03,0.06,1,2,3,4,2,1,3266.19,1736.157,4340.393,6905.266,8100,686.614,1492.553,0,85635.223,85635.223,641762.66,556127.437,79.23,68.65770827,1740316.776,214.854,216889.7004,26.77650623,12584801.8,1553.679311
0,3.4,6,10,0.25,1450,1,1,40,2,3,0.03,0.01,0.03,3,2,3,2,1,3,2684.623,1123.961,4495.845,7152.58,8700,691.789,1769.946,348961.936,261774.975,610736.911,701240.54,90503.629,80.602,10.40271598,2610784.184,300.09,35296.41531,4.057059231,4375604.95,502.9429616
0,3,5,30,0.15,1250,0,0,25,5,4,0.05,0.02,0.09,2,3,3,4,3,0,1785.036,460.672,3071.146,4845.266,6250,706.658,1698.158,0,0,0,462209.736,462209.736,73.954,73.95355776,1242094.607,198.735,180261.797,28.84188753,10255184.46,1640.829376
0,3.4,3,0,0.1,1350,0,0,20,3,4,0.05,0.05,0.03,3,3,1,0,3,3,1014.609,217.02,2170.196,3452.633,4050,724.92,1709.714,0,0,0,344783.583,344783.583,85.132,85.13174889,838596.394,207.061,134465.5974,33.20138207,7561876.263,1867.130103
0,3.5,6,10,0.15,1300,0,1,15,1,1,0.08,0.03,0.07,3,2,3,0,2,0,2241.57,657.574,4383.828,6986.823,7800,683.19,1666.177,0,184112.554,184112.554,635202.347,451089.793,81.436,57.83202474,1839859.127,235.879,175925.0193,22.55448965,10636110.09,1363.603483
0,3.2,1,20,0.45,1250,0,0,0,2,5,0.07,0.01,0.06,1,3,3,0,3,1,549.562,294.83,655.178,1038.271,1250,803.025,1492.553,0,0,0,90282.758,90282.758,72.226,72.2262064,228033.43,182.427,35210.27562,28.1682205,1988547.211,1590.838025
0,3.1,4,-20,0.2,1400,1,1,0,4,3,0.08,0.01,0.1,3,0,1,1,2,1,1588.162,537.105,2685.523,4246.641,5600,719.756,1492.553,189271.614,213136.556,402408.17,388256.546,-14151.624,69.332,-2.527075714,1506800.808,269.072,-5519.13336,-0.985559529,1230844.14,219.7940236
0,3.5,6,-5,0.25,1200,0,0,25,5,2,0.03,0.04,0.04,3,3,0,5,3,4,2617.015,1052.792,4211.17,6711.645,7200,684.952,1740.893,0,0,0,621332.235,621332.235,86.296,86.29614375,1460801.489,202.889,242319.5717,33.65549606,13576780.07,1885.663803
0,3.4,4,15,0.4,1050,0,0,0,3,2,0.06,0.04,0.05,1,2,1,4,1,4,2046.884,1019.985,2549.964,4056.817,4200,709.492,1492.553,0,0,0,344699.909,344699.909,82.071,82.0714069,962382.549,229.139,134432.9645,32.00784869,7684030.775,1829.531435
0,3.5,2,10,0.15,1050,1,0,40,6,2,0.05,0.02,0.09,1,3,3,1,3,4,725.987,196.872,1312.481,2091.796,2100,753.055,1769.946,102830.062,0,102830.062,166193.83,63363.768,79.14,30.17322286,804489.819,383.09,24711.86952,11.76755691,2040083.295,971.4678457
0,3.2,5,5,0.5,1250,0,1,35,4,6,0.04,0.02,0.04,3,0,1,1,3,1,2903.409,1637.945,3275.889,5191.356,6250,710.365,1774.009,0,169639.597,169639.597,524206.367,354566.77,83.873,56.7306832,1242383.755,198.781,138281.0403,22.12496645,8156435.77,1305.029322
0,3.3,7,-30,0.2,1350,0,0,20,2,6,0.09,0.05,0.05,0,2,2,4,0,2,2820.169,982.971,4914.856,7804.389,9450,677.59,1673.358,0,0,0,690120.25,690120.25,73.029,73.02859788,2022836.895,214.057,269146.8975,28.48115317,15480181.77,1638.114659
0,3,1,10,0.4,950,0,0,10,4,4,0.03,0.01,0.1,1,3,1,3,0,3,472.935,214.168,535.42,844.718,950,798.792,1615.994,0,0,0,76711.526,76711.526,80.749,80.74897474,169784.598,178.721,29917.49514,31.49210015,1665659.355,1753.326007
0,3.2,1,25,0.5,1200,1,1,5,5,2,0.09,0.02,0.08,0,3,1,2,3,2,574.281,320.851,641.702,1016.916,1200,799.197,1552.027,17436.77,174137.474,191574.245,79547.246,-112026.999,66.289,-93.3558325,453275.457,377.73,-43690.52961,-36.40877468,-1731251.024,-1442.708734
0,3.6,6,-5,0.45,1400,0,1,20,5,3,0.04,0.01,0.06,2,2,1,3,2,2,3616.678,2105.104,4678.008,7468.231,8400,686.874,1708.786,0,244014.609,244014.609,669261.206,425246.597,79.674,50.62459488,1608821.089,191.526,165846.1728,19.743592,9901129.731,1178.7056
0,3.5,5,-15,0.5,950,0,0,5,4,4,0.07,0.05,0.06,2,3,1,2,1,2,2830.924,1561.642,3123.284,4977.804,4750,675.319,1556.25,0,0,0,404701.328,404701.328,85.2,85.20027958,1035684.098,218.039,157833.5179,33.22810904,8927359.994,1879.444452
0,3,4,5,0.5,1450,1,0,10,1,2,0.08,0.04,0.09,1,0,0,4,0,2,2334.081,1322.307,2644.615,4172.338,5800,724.237,1617.536,130242.237,0,130242.237,394797.808,264555.571,68.069,45.61302948,1361295.891,234.706,103176.6727,17.7890815,6520129.526,1124.160075
0,2.9,2,5,0.1,1100,1,1,30,4,1,0.03,0.03,0.04,0,2,2,1,0,1,644.703,111.307,1113.072,1751.739,2200,756.06,1761.917,92705.101,164739.259,257444.36,167559.215,-89885.145,76.163,-40.85688409,754103.821,342.774,-35055.20655,-15.9341848,-998656.5065,-453.9352398
0,3.2,1,25,0.4,1100,0,1,35,5,6,0.09,0.04,0.09,3,1,1,1,0,0,502.836,245.644,614.109,973.189,1100,795.681,1735.416,0,146035.28,146035.28,84233.678,-61801.602,76.576,-56.18327455,416857.459,378.961,-24102.62478,-21.91147707,-788273.78,-716.6128536
0,3.5,4,30,0.1,1350,1,0,20,3,6,0.1,0.01,0.05,2,2,3,2,2,3,1360.897,297.87,2978.701,4747.371,5400,706.859,1673.714,309259.006,0,309259.006,504310.843,195051.837,93.391,36.12071056,1789444.055,331.379,76070.21643,14.08707712,5592954.877,1035.732856
0,3.3,5,-15,0.25,1050,1,1,35,2,4,0.05,0.03,0.09,2,0,0,4,1,2,2082.143,773.426,3093.706,4912.552,5250,644.466,1760.569,223703.13,141417.713,365120.843,418013.325,52892.482,79.622,10.07475848,1837918.98,350.08,20628.06798,3.929155806,2869322.379,546.5377903
0,3.4,6,0,0.1,950,0,1,10,3,6,0.1,0.01,0.03,0,3,0,3,1,1,1962.765,364.086,3640.857,5792.353,5700,672.91,1618.129,0,117597.528,117597.528,457892.449,340294.921,80.332,59.70086333,1435099.969,251.772,132715.0192,23.2833367,8070850.929,1415.938835
0,3.5,1,0,0.25,1000,1,1,5,1,1,0.03,0.05,0.06,1,0,0,1,1,1,421.667,160.2,640.8,1021.289,1000,791.487,1558.721,51732.833,132491.293,184224.126,85836.129,-98387.997,85.836,-98.387997,499882.944,499.883,-38371.31883,-38.37131883,-1418682.998,-1418.682942
0,3.5,2,-10,0.35,1100,1,0,40,3,2,0.08,0.04,0.07,1,3,1,1,0,4,985.619,470.177,1343.363,2141.015,2200,747.541,1769.589,106527.583,0,106527.583,162165.718,55638.135,73.712,25.29006136,658682.714,299.401,21698.87265,9.863123932,1743626.347,792.5571966
0,3,5,25,0.1,950,1,0,5,6,2,0.1,0.05,0.08,0,1,3,4,2,1,1601.728,267.71,2677.101,4223.591,4750,698.116,1552.027,205881.101,0,205881.101,351839.81,145958.709,74.072,30.72814926,1839866.343,387.34,56923.89651,11.98397821,4686061.169,986.5389106
0,3.4,5,-25,0.2,1300,1,1,5,4,4,0.03,0.04,0.04,2,3,3,5,0,0,2021.665,709.763,3548.813,5645.917,6500,685.796,1551.951,238313.8,154341.571,392655.371,546836.282,154180.911,84.129,23.72014015,1870306.831,287.74,60130.55529,9.25085466,4876834.596,750.282733
0,3.1,3,15,0.45,1300,0,1,10,5,1,0.04,0.05,0.06,2,2,0,3,0,3,1638.373,873.634,1941.41,3069.968,3900,725.837,1613.319,0,178271.783,178271.783,284993.295,106721.512,73.075,27.36449026,849854.904,217.912,41621.38968,10.6721512,2930924.388,751.51956
0,3.4,7,-20,0.35,1000,0,1,0,5,2,0.07,0.01,0.05,2,2,2,4,0,4,3335.178,1525.103,4357.438,6932.384,7000,677.695,1492.553,0,139553.697,139553.697,550479.855,410926.158,78.64,58.70373686,1780303.763,254.329,160261.2016,22.89445737,9793363.844,1399.051869
0,3.4,4,30,0.1,1250,1,0,15,5,3,0.03,0.04,0.09,0,3,2,0,1,3,1342.449,278.451,2784.506,4429.957,5000,709.874,1641.544,120970.924,0,120970.924,402835.425,281864.501,80.567,56.3729002,1607408.867,321.482,109927.1554,21.98543108,7103766.637,1420.753554
0,2.9,3,-25,0.45,950,0,1,20,3,1,0.06,0.05,0.09,3,1,2,5,1,4,1472.213,698.723,1552.719,2443.649,2850,696.457,1684.18,0,135997.561,135997.561,208561.741,72564.18,73.18,25.46111579,695302.683,243.966,28300.0302,9.929835158,2110304.193,740.4577579
0,3.1,1,5,0.35,1050,0,1,0,4,4,0.1,0.05,0.06,3,2,2,1,1,1,462.739,203.435,581.242,919.123,1050,801.586,1492.553,0,119889.313,119889.313,72980.813,-46908.5,69.506,-44.6747619,315612.872,300.584,-18294.315,-17.42315714,-599102.878,-570.5738571
0,3.3,4,30,0.2,950,1,1,40,6,3,0.08,0.02,0.05,0,0,2,3,1,3,1525.526,471.17,2355.849,3740.895,3800,699.627,1714.199,161393.258,166105.857,327499.116,365784.535,38285.419,96.259,10.07511026,1540583.762,405.417,14931.31341,3.929293003,2287149.433,601.8816501
0,3,7,30,0.5,1150,1,0,40,3,1,0.09,0.03,0.04,0,2,1,3,2,1,3844.613,2061.368,4122.735,6504.33,8050,674.522,1714.199,226919.369,0,226919.369,642495.029,415575.66,79.813,51.62430559,1742514.515,216.461,162074.5074,20.13347918,9846239.885,1223.134959
0,2.9,6,10,0.5,1350,1,0,35,5,3,0.03,0.05,0.09,1,0,0,4,1,1,3375.335,1851.05,3702.1,5826.318,8100,688.59,1768.89,86673.785,0,86673.785,625835.383,539161.598,77.264,66.56316025,1795507.296,221.668,210273.0232,25.9596325,12309158.46,1519.649625
0,3,7,-30,0.3,950,0,1,30,1,3,0.09,0.03,0.04,1,0,2,0,1,0,2954.505,1124.382,3747.941,5913.027,6650,670.18,1711.646,0,165858.463,165858.463,566458.298,400599.835,85.182,60.24057669,1490892.353,224.194,156233.9357,23.49382491,9302589.136,1398.885245
0,3.1,6,20,0.45,1200,0,0,15,6,1,0.05,0.03,0.08,2,0,3,4,2,0,3211.372,1678.452,3729.893,5898.113,7200,687.747,1656.816,0,0,0,607036,607036,84.311,84.31055556,1310193.189,181.971,236744.04,32.88111667,13147395.19,1826.026833
0,2.9,5,0,0.4,1150,0,0,40,3,2,0.06,0.01,0.07,2,1,0,4,0,2,2429.104,1138.66,2846.651,4480.023,5750,700.956,1776.761,0,0,0,405008.089,405008.089,70.436,70.43618939,1091367.086,189.803,157953.1547,27.47011386,8989024.822,1563.308693
0,3.1,6,20,0.45,1250,1,1,30,1,4,0.07,0.01,0.03,3,3,0,0,1,3,3244.856,1713.7,3808.221,6021.973,7500,690.598,1740.371,196720.309,166422.99,363143.299,575099,211955.701,76.68,28.26076013,2008144.371,267.753,82662.72339,11.02169645,6141280.541,818.8378226
0,2.9,1,15,0.25,1150,0,1,30,4,5,0.04,0.02,0.09,1,3,0,0,3,0,404.694,142.333,569.33,896.005,1150,809.719,1750.443,0,85552.897,85552.897,81322.645,-4230.252,70.715,-3.67848,368755.027,320.657,-1649.79828,-1.4346072,286265.113,248.92664
0,3.3,7,-30,0.35,1300,0,1,35,1,2,0.1,0.04,0.07,2,0,2,3,0,3,3489.71,1687.774,4822.211,7657.276,9100,674.962,1717.737,0,208790.962,208790.962,687949.101,479158.139,75.599,52.65474055,1800443.97,197.851,186871.6742,20.53534881,11144027.68,1224.618441
0,3.6,3,-10,0.15,1200,0,1,25,6,6,0.04,0.04,0.1,3,0,3,5,0,4,1117.056,324.862,2165.745,3457.514,3600,720.314,1737.22,0,159476.814,159476.814,274589.78,115112.966,76.275,31.97582389,1028404.972,285.668,44894.05674,12.47057132,3273107.809,909.1965658
0,3,6,-10,0.35,1000,1,0,40,6,4,0.09,0.05,0.05,1,2,1,0,0,0,2712.626,1153.439,3295.541,5199.288,6000,684.916,1769.589,179580.348,0,179580.348,514699.561,335119.213,85.783,55.85320217,1864916.154,310.819,130696.4931,21.78274885,8399740.808,1399.956442
0,3.6,2,-15,0.5,1100,0,1,40,4,1,0.06,0.01,0.03,1,3,2,4,2,4,1195.272,690.873,1381.745,2205.894,2200,744.901,1760.409,0,164598.284,164598.284,174764.895,10166.611,79.439,4.621186818,651958.188,296.345,3964.97829,1.802262859,850207.1025,386.458143
0,3.6,6,-15,0.25,950,0,0,0,2,6,0.1,0.01,0.03,1,2,3,2,1,3,2532.433,963.756,3855.025,6154.375,5700,671.409,1492.553,0,0,0,495619.761,495619.761,86.951,86.95083526,1325212.078,232.493,193291.7068,33.91082575,10989797.42,1928.034288
0,3.3,4,-5,0.35,1250,0,0,20,5,5,0.09,0.02,0.1,0,3,0,2,0,2,1976.518,945.913,2702.609,4291.521,5000,717.02,1708.786,0,0,0,360084.152,360084.152,72.017,72.0168304,973789.865,194.758,140432.8193,28.08656386,7995430.829,1599.086193
0,3.2,7,-30,0.4,1350,1,1,40,1,4,0.07,0.03,0.03,0,1,1,4,1,3,3697.368,1906.369,4765.921,7552.635,9450,678.064,1713.307,263698.517,176941.823,440640.34,718376.614,277736.274,76.019,29.3900819,2672845.3,282.841,108317.1469,11.46213194,8088702.643,855.9475971
0,2.9,2,-5,0.4,1400,0,0,10,2,4,0.1,0.04,0.06,3,1,0,3,1,0,1016.279,502.453,1256.132,1976.885,2800,766.145,1617.507,0,0,0,195999.838,195999.838,70,69.99994214,425133.475,151.833,76439.93682,27.29997744,4247130.316,1516.831872
0,3.5,1,-20,0.4,1350,1,1,5,2,2,0.1,0.02,0.03,2,3,0,1,3,4,552.45,297.87,744.675,1186.843,1350,798.052,1554.358,53343.428,196198.776,249542.204,91936.494,-157605.71,68.101,-116.7449704,538133.059,398.617,-61466.2269,-45.53053844,-2535178.286,-1877.909922
0,3.3,7,-5,0.15,1300,1,1,25,3,1,0.05,0.02,0.03,1,2,3,5,1,2,2573.52,723.332,4822.211,7657.276,9100,681.193,1740.893,455675.298,192368.713,648044.011,705072.907,57028.896,77.481,6.266911648,2981121.183,327.596,22241.26944,2.444095543,4093184.655,449.8007771
0,2.9,3,-15,0.3,1250,0,1,30,5,1,0.08,0.03,0.07,2,0,1,5,2,3,1316.091,534.379,1781.265,2803.332,3750,728.483,1750.158,0,185954.249,185954.249,250036.5,64082.251,66.676,17.08860027,829043.886,221.078,24992.07789,6.664554104,2078647.781,554.3057052
0,3.3,3,-5,0.35,1350,1,1,25,5,2,0.04,0.03,0.06,0,0,1,0,3,2,1508.792,737.228,2106.367,3344.738,4050,724.686,1740.893,67469.323,219744.253,287213.576,297829.488,10615.912,73.538,2.62121284,1232896.268,304.419,4140.20568,1.022273007,1439906.552,355.5326504
0,3.1,7,-20,0.2,1050,1,1,15,1,3,0.06,0.04,0.07,1,1,1,2,3,4,2659.403,813.738,4068.692,6433.858,7350,681.156,1656.636,301529.962,177425.704,478955.666,562651.931,83696.265,76.551,11.38724694,2472330.772,336.372,32641.54335,4.441026306,4104407.94,558.4233153
0,3.5,6,30,0.45,1100,0,0,10,5,3,0.08,0.03,0.05,3,2,2,5,0,1,3339.702,1813.54,4030.09,6423.045,6600,672.043,1599.182,0,0,0,589845.936,589845.936,89.371,89.37059636,1299077.146,196.83,230039.915,34.85453258,12801072.9,1939.556629
0,3.2,3,-5,0.25,1300,0,0,35,1,6,0.04,0.05,0.06,3,2,3,2,0,1,1284.39,501.009,2004.036,3175.829,3900,724.787,1773.914,0,0,0,293645.553,293645.553,75.294,75.29373154,751431.272,192.675,114521.7657,29.3645553,6477519.556,1660.902765
0,3.6,3,25,0.25,1000,1,1,30,5,6,0.08,0.04,0.05,1,1,3,1,1,2,1278.047,494.331,1977.325,3156.711,3000,715.557,1727.86,72159.356,132181.26,204340.616,249157.956,44817.34,83.053,14.93911333,1153471.09,384.49,17478.7626,5.8262542,2027409.22,675.80271
0,3.2,2,15,0.35,1150,0,0,35,2,6,0.05,0.05,0.05,1,1,1,5,2,2,956.722,439.758,1256.453,1991.121,2300,754.093,1760.995,0,0,0,174411.558,174411.558,75.831,75.83111217,412923.823,179.532,68020.50762,29.57413375,3813949.204,1658.238687
0,3.3,3,-25,0.25,1200,1,0,20,2,4,0.1,0.02,0.1,3,3,1,0,0,4,1279.933,496.316,1985.266,3152.44,3600,721.677,1684.18,160751.266,0,160751.266,255589.688,94838.422,70.997,26.34400611,1083865.165,301.074,36986.98458,10.27416238,2933214.394,814.7821192
0,2.9,1,5,0.1,1450,0,0,15,1,6,0.07,0.03,0.04,0,0,3,2,3,3,330.196,63.912,639.115,1005.832,1450,813.602,1668.402,0,0,0,104857.751,104857.751,72.316,72.31569034,259970.714,179.29,40894.52289,28.20311923,2304696.859,1589.445962
0,3.2,6,-25,0.3,1200,0,0,30,6,5,0.03,0.05,0.09,1,1,1,2,2,0,2714.169,1155.064,3850.213,6101.496,7200,685.927,1727.315,0,0,0,586320.225,586320.225,81.433,81.43336458,1299672.385,180.51,228664.8878,31.75901219,12732916.77,1768.460609
0,3.1,1,0,0.2,1400,1,1,35,5,6,0.07,0.02,0.03,2,1,1,3,1,0,397.041,134.276,671.381,1061.66,1400,803.916,1775.64,29361.516,190171.029,219532.545,107960.496,-111572.049,77.115,-79.69432071,627940.213,448.529,-43513.09911,-31.08078508,-1547714.743,-1105.510254
0,3.6,7,20,0.5,1200,1,0,20,1,4,0.1,0.02,0.08,3,2,3,5,2,0,4286.666,2526.702,5053.404,8067.533,8400,683.18,1693.607,234762.072,0,234762.072,793468.24,558706.168,94.461,66.51263905,2138982.685,254.641,217895.4055,25.93992923,13033752.96,1551.637461
0,3.4,3,-25,0.2,1000,0,1,10,6,3,0.09,0.05,0.04,0,0,0,0,1,2,1163.256,373.495,1867.473,2971.022,3000,718.03,1604.803,0,163689.857,163689.857,252989.39,89299.533,84.33,29.766511,860862.078,286.954,34826.81787,11.60893929,2602202.972,867.4009645
0,3,4,-20,0.3,1200,1,0,15,5,3,0.06,0.02,0.07,3,1,2,3,2,4,1763.726,721.915,2406.383,3796.486,4800,716.162,1656.636,82031.935,0,82031.935,337540.918,255508.983,70.321,53.23103813,1151354.073,239.865,99648.50337,20.76010487,6133779.242,1277.870243
0,3.2,2,5,0.2,1100,1,1,0,6,5,0.1,0.02,0.07,2,2,2,5,1,4,772.319,245.644,1228.218,1946.377,2200,753.653,1492.553,90639.65,69776.849,160416.498,150193.835,-10222.663,68.27,-4.646665,921888.93,419.04,-3986.83857,-1.81219935,722547.0015,328.4300325
0,3.2,2,-30,0.15,1250,1,1,15,4,4,0.08,0.01,0.06,3,0,1,1,0,2,725.684,196.553,1310.356,2076.542,2500,756.275,1641.26,103102.572,156945.489,260048.061,176899.081,-83148.98,70.76,-33.259592,784374.225,313.75,-32428.1022,-12.97124088,-837030.885,-334.812044
0,3.4,4,20,0.35,1400,1,1,25,4,5,0.06,0.04,0.05,2,2,0,5,3,4,2057.248,1030.894,2945.413,4685.949,5600,716.002,1722.463,167785.739,102486.569,270272.309,395149.045,124876.736,70.562,22.29941714,1549865.087,276.762,48701.92704,8.696772686,3984961.439,711.6006343
0,2.9,1,25,0.4,1150,1,0,10,4,2,0.06,0.01,0.09,0,1,3,3,3,0,485.821,227.732,569.33,896.005,1150,810.462,1604.947,33886.706,0,33886.706,80569.638,46682.932,70.061,40.59385391,244054.749,212.222,18206.34348,15.83160303,1154371.923,1003.802151
0,3.6,4,25,0.5,1050,1,1,35,2,5,0.05,0.03,0.1,0,0,0,5,3,0,2360.37,1349.981,2699.962,4310.368,4200,708.347,1735.416,143055.787,77442.952,220498.739,452966.292,232467.553,107.849,55.34941738,1247803.902,297.096,90662.34567,21.58627278,5780921.186,1376.409639
0,2.9,7,30,0.2,1150,1,0,25,1,5,0.06,0.01,0.04,2,0,0,0,2,2,2643.561,797.062,3985.311,6272.033,8050,676.132,1698.158,293172.123,0,293172.123,569984.575,276812.452,70.806,34.38664,2309445.414,286.888,107956.8563,13.4107896,7707288.228,957.42748
0,3.6,2,-10,0.2,950,0,0,15,1,4,0.05,0.04,0.04,2,3,0,1,3,0,783.108,257.002,1285.008,2051.458,1900,743.377,1666.09,0,0,0,164819.767,164819.767,86.747,86.74724579,418918.557,220.483,64279.70913,33.83142586,3632904.014,1912.054293
0,3.3,4,25,0.1,1250,0,1,10,3,2,0.07,0.03,0.1,0,3,1,2,2,1,1334.669,270.261,2702.609,4291.521,5000,716.332,1604.947,0,187578.127,187578.127,372660.801,185082.674,74.532,37.0165348,1187555.648,237.511,72182.24286,14.43644857,4796667.791,959.3334286
0,3.6,3,-25,0.15,1000,1,0,5,3,1,0.07,0.04,0.07,3,3,0,2,2,4,1090.207,296.599,1977.325,3156.711,3000,714.349,1551.952,195941.875,0,195941.875,245623.186,49681.311,81.874,16.560437,1127818.823,375.94,19375.71129,6.45857043,2096604.388,698.8685215
0,3.1,7,-25,0.2,1100,1,0,40,4,6,0.1,0.04,0.05,3,1,3,3,2,2,2677.592,832.885,4164.426,6585.243,7700,672.869,1732.222,274383.037,0,274383.037,563690.415,289307.378,73.207,37.57238675,1951714.237,253.469,112829.8774,14.65323083,7593208.108,986.1305417
0,3.3,3,-15,0.45,1300,1,1,30,4,3,0.05,0.01,0.05,2,0,2,0,1,4,1691.917,929.998,2066.662,3281.69,3900,720.694,1750.158,100268.517,232070.902,332339.419,271683.808,-60655.611,69.663,-15.55272077,1143547.352,293.217,-23655.68829,-6.0655611,-39237.0625,-10.061055
0,3.2,6,-15,0.4,1300,0,0,5,3,2,0.05,0.02,0.04,1,3,2,4,2,1,3139.912,1603.229,4008.071,6351.657,7800,683.184,1556.25,0,0,0,625582.259,625582.259,80.203,80.20285372,1437185.758,184.255,243977.081,31.27911295,13636039.81,1748.210648
0,3,2,0,0.25,1100,1,1,30,6,6,0.07,0.01,0.08,1,1,2,5,3,0,812.426,287.864,1151.454,1816.619,2200,752.595,1763.681,79551.968,148413.727,227965.695,192372.173,-35593.522,87.442,-16.17887364,900416.941,409.28,-13881.47358,-6.309760718,206343.262,93.79196409
0,3.1,3,20,0.1,1050,1,1,0,2,1,0.07,0.05,0.08,1,0,0,1,3,3,974.096,174.373,1743.725,2757.368,3150,723.967,1492.553,169969.412,133210.347,303179.76,241224.363,-61955.397,76.579,-19.66838,1144394.431,363.3,-24162.60483,-7.6706682,-63735.8105,-20.23341
0,3.2,5,-20,0.5,1000,0,0,25,4,6,0.07,0.03,0.09,3,0,2,2,0,0,2738.818,1464.685,2929.37,4642.221,5000,702.443,1722.145,0,0,0,463457.378,463457.378,92.691,92.6914756,951184.024,190.237,180748.3774,36.14967548,9988602.895,1997.720774
0,3.5,7,-10,0.4,1450,0,0,20,2,3,0.08,0.04,0.1,0,1,3,5,2,4,3938.091,2159.769,5399.422,8605.448,10150,686.907,1705.57,0,0,0,738499.542,738499.542,72.759,72.75857557,1814003.865,178.72,288014.8214,28.37584447,16214744.93,1597.512224
0,3,1,-20,0.15,1450,0,0,5,3,5,0.08,0.03,0.06,2,1,2,3,3,1,363.694,99.173,661.154,1043.085,1450,810.16,1554.358,0,0,0,90636.2,90636.2,62.508,62.50772414,251159.011,173.213,35348.118,24.37801241,2018564.911,1392.113621
0,3.1,1,15,0.3,1050,1,0,15,6,4,0.03,0.03,0.09,2,1,3,0,0,3,435.131,174.373,581.242,919.123,1050,799.511,1662.253,39816.292,0,39816.292,74644.093,34827.801,71.09,33.16933429,348167.561,331.588,13582.84239,12.93604037,1027309.681,978.3900186
0,3.6,3,10,0.35,1300,1,1,0,6,3,0.05,0.05,0.07,0,1,2,1,3,3,1558.058,789.089,2254.54,3599.272,3900,720.762,1492.553,129283.894,197912.516,327196.41,299354.297,-27842.113,76.758,-7.139003333,1394835.215,357.65,-10858.42407,-2.7842113,851914.0115,218.439435
0,3.6,7,10,0.3,1400,0,0,0,6,6,0.07,0.04,0.1,0,2,2,4,2,2,3441.764,1637.303,5457.676,8712.936,9800,684.707,1492.553,0,0,0,746611.453,746611.453,76.185,76.18484214,2084889.257,212.744,291178.4667,29.71208844,16643812.59,1698.348422
0,2.9,5,10,0.45,1450,1,0,35,2,2,0.04,0.03,0.08,2,1,3,5,0,4,2713.477,1438.009,3195.576,5029.158,7250,716.034,1768.89,188268.321,0,188268.321,479047.062,290778.741,66.075,40.10741255,1544355.216,213.015,113403.709,15.6418909,7214540.666,995.1095448
0,3,5,5,0.5,1150,0,1,20,5,5,0.09,0.05,0.03,3,1,0,5,2,2,2746.152,1472.405,2944.811,4645.95,5750,703.586,1708.843,0,83519.706,83519.706,431465.149,347945.443,75.037,60.51225096,1089099.397,189.409,135698.7228,23.59977787,7874035.536,1369.397894
0,3.1,5,15,0.1,1350,1,1,25,1,1,0.06,0.01,0.1,1,2,1,1,0,0,1660.697,329.785,3297.847,5214.915,6750,706.137,1731.163,285036.774,198650.967,483687.741,499166.793,15479.052,73.951,2.293192889,2162082.061,320.308,6036.83028,0.894345227,2463923.575,365.0252613
0,3.6,5,-25,0.1,1450,1,0,20,6,2,0.06,0.04,0.03,0,1,2,2,0,3,1724.257,396.692,3966.922,6333.014,7250,694.277,1684.18,303396.261,0,303396.261,559590.013,256193.752,77.185,35.33706924,2642142.766,364.433,99915.56328,13.781457,7637920.93,1053.50585
0,3.3,4,20,0.15,1400,0,1,10,4,3,0.05,0.04,0.07,0,3,2,0,2,1,1485.293,428.817,2858.783,4539.513,5600,718.66,1609.602,0,229851.228,229851.228,414495.036,184643.808,74.017,32.97210857,1311239.06,234.15,72011.08512,12.85912234,4911793.316,877.1061171
0,3.5,2,-20,0.3,1400,1,1,25,3,5,0.04,0.01,0.1,1,1,3,2,3,3,971.017,454.806,1516.021,2416.192,2800,761.178,1722.145,131828.551,102467.648,234296.198,244017.487,9721.289,87.149,3.471888929,980799.783,350.286,3791.30271,1.354036682,1170364.919,417.9878341
0,3,5,0,0.15,1200,1,0,30,2,5,0.09,0.01,0.07,3,0,3,3,3,2,1776.035,451.197,3007.979,4745.608,6000,706.324,1763.681,270165.191,0,270165.191,426475.754,156310.563,71.079,26.0517605,1631598.455,271.933,60961.11957,10.1601866,4679654.434,779.9423298
